food_group_id,country,project,food_article_0,food_article_1,food_article_2,food_article_3,food_article_4,food_article_5,food_article_6,food_article_7,food_article_8,food_article_9,food_article_10,food_article_11,food_article_12,food_article_13,food_article_14,food_article_15,food_article_16,food_article_17,food_article_18,food_article_19,food_article_20,food_article_21,food_article_22,food_article_23,food_article_24,food_article_25,food_article_26,food_article_27,food_article_28,food_article_29,food_article_30,food_label_0,food_label_1,food_label_2,food_label_3,food_label_4,food_label_5,food_label_6,food_label_7,food_label_8,food_label_9,food_label_10,food_label_11,food_label_12,food_label_13,food_label_14,food_label_15,food_label_16,food_label_17,food_label_18,food_label_19,food_label_20,food_label_21,food_label_22,food_label_23,food_label_24
LDA_c4_g2,4,food,Draught beer,Ale,Kool-Aid,Turkish coffee,Rum,Vermouth,History of chocolate,Tanqueray,Pulque,Wheat beer,Pilsner,Mezcal,Pisco sour,Aperol,Painting,Jim Beam,Pint glass,Aperol Spritz,Scotch whisky,Ginger ale,Mai Tai,Cocktail,Pub,Akvavit,Champagne,Negroni,Eucharist,Budweiser,Mead,Johnnie Walker,Single malt whisky,drink,cocktail,produce,wine,alcohol,,,,,,drug culture,brewing,,fermented drinks,brewery,beer,,,alcohol by volume,alcoholic drinks by country,alcoholic beverage,alcohol,beers,,alcoholic drinks
kmeans_plain_c4_g3,4,food,Rainbow trout,Anglerfish,Domestic pig,Sturgeon,Goat,Crab,Conch,Mantis shrimp,Fish farming,Silkie,Bombyx mori,Geoduck,Salmon,Atlantic salmon,Prawn,Tetraodontidae,Atlantic cod,Cuttlefish,Haddock,Rabbit,Northern pike,Herring,Seaweed,Snail,Mussel,Catfish,Hagfish,Cod,Carp,Common pheasant,Blush,atlantic ocean,animal-based seafood,fry,fish,,soup,primary industries,crustacean,,species,,sea,cake,females,fishing industry,fisheries,mollusc,,waters,salt,fishing,seafood,fishing,,vegetable
kmeans_plain_c2_g3,2,food,Michelin Guide,Gentlemen's club,Alton Brown,The Fat Duck,86 (term),Party,Sophie Dahl,Auguste Escoffier,Hairstyle,Sideways,Chef,Space Needle,Aarón Sanchez,B. Smith,Black Dahlia,Rachael Ray,MasterChef Australia,Alinea (restaurant),Paula Deen,Gregg Wallace,Robert Irvine,Alice (TV series),Cafeteria,Ramsay's Kitchen Nightmares,Kitchen Nightmares,Kitchen,Guy Fieri,Padma Lakshmi,Rick Stein,Yotam Ottolenghi,Hairy Bikers,make,street,chef,,work,food network,note,births by decade,victims,20th-century births,german,,restaurant,new york city,celebrity chef,california,people,opened,award,london,,years,,greek,kitchen
LDA_c6_g2,6,food,Ammonium chloride,Colostrum,Starch,Decomposition,Braces,Agar,Sourdough,Almond milk,Lactic acid,Orange juice,Baker's yeast,Cereal,Farmer,Genetic engineering,Palm oil,Casein,Drinking water,Oil,Domestic pig,Lactose intolerance,Sorbitol,Spirulina (dietary supplement),Potassium chloride,Lutein,Tocopherol,Genetically modified food,Egg as food,Burgundy wine,Genetically modified food controversies,Kashrut,Astaxanthin,branches of biology,,,food,produce,health,nutrition,increased,water,protein,food politics,proteins,,carbohydrate,food and drink,effects,organic compound,wine,grapes,diet,studies,vineyards,high,use,levels
kmeans_augmented_c0_g27,0,food,Butter,Maple syrup,Food,Olive oil,Diet Coke and Mentos eruption,Pasteurization,Junk food,Refrigerator,Trans fat,Juice,Honey,Chocolate,Chocolate,Atkins diet,Drinking water,Baker's yeast,Paraffin wax,Computer Science,Lactose intolerance,Fructose,Paraben,The China Study,Organic food,Saccharin,Glycemic index,Water supply,Veganism,Microwave oven,George Washington Carver,Tocopherol,Farmer,canada,,start,protein,food politics,carbohydrate,processing,beverage,food and drink,acid,chemical formula,organic compound,operate,offer,studies,health,increase,,food,diet,intake,health,food additives,effects,nutrition
kmeans_plain_c4_g2,4,food,Grouper,Scallop,Snail,Fugu,Tetraodontidae,Dromedary,Yellowfin tuna,Fish,Aquaculture,Surimi,Ambergris,Bass (fish),Beefalo,Bushmeat,Wild boar,Japanese spider crab,Cicada,Seafood,Tuna,Cicada,Beluga (sturgeon),Mathematical Statistics,Shrimp,Shrimp,Haddock,Lobster,Grasshopper,Krill,Fish,Squid as food,Fishing,vegetable,crustacean,fisheries,,,sea,fishing industry,seafood,fish,fishing,,,atlantic ocean,fry,,females,species,waters,animal-based seafood,primary industries,fishing,cake,salt,soup,mollusc
kmeans_plain_c6_g2,6,food,Cochineal,Quinoa,Shiso,Passiflora edulis,Gmail,Sugar-apple,Cherry,Kumquat,Lutein,Pineapple,Persimmon,Boletus edulis,Bean,Nutmeg,Juniper,Acorn,Synsepalum dulcificum,Peanut,Urtica dioica,Lilium,Annatto,Papaya,Lavandula,Brazil nut,Phytolacca americana,Agaricus bisporus,Amaranth grain,Cruciferous vegetables,Chives,Sassafras,Rice,plant,fruit,,types of food,flowering plant,cooking,,genus,cultivar,,edible plants,plant products,plants and humans,tree,plants,leaves,cultivation,flora by continent,flowers,version,dessert,cultivars,seeds,preparation,potato
kmeans_plain_c5_g12,5,food,Italian cuisine,Flour,Gyro (food),Poutine,Potato pancake,Tea (meal),Tea in the United Kingdom,Baking,Beignet,Borscht,Roti,Brunch,Butter chicken,Pork,Pho,Crème fraîche,Cheese,Egg as food,Potato chip,Latte,Beef aging,Comfort food,Al pastor,Baba ghanoush,Waffle,Turkish cuisine,Hummus,Braces,Cornmeal,Couscous,Burns supper,pork,dishes,traditional,occur,meat,cheese,abalone,cuisine by country,cuisine,cooked,sea,range,served,salmon,,bread,culture by country,,food and drink by country,beef,sugar,dish,cuisine by region,preparation,cuisine
LDA_c1_g42,1,food,Snakehead (fish),Mandarin orange,Amaranth,History of the potato,Truffle,Açaí palm,Cannabis edible,Abalone,Methyl salicylate,Banana,Butterfly pea flower tea,Okra,Painting,Wild boar,Strawberry,Chicory,Silkie,Rainbow trout,Salvia officinalis,Asafoetida,Ajwain,Asparagus,Lime (fruit),Coriander,Tetraodontidae,Crab,Monstera deliciosa,Mangosteen,Acorn,Apricot,Pitaya,genus,,,,leaves,plants,flowering plant,family ,ethnobotany,plant,specie,edible plants,types of food,,,cultivation,,fruit,flora by continent,,seed,plants and humans,seeds,grow,species
kmeans_augmented_c3_g15,3,food,Breakfast cereal,Kit Kat,Kraft Foods,Nespresso,Fanta,General Mills,Woolworths Supermarkets,Dole Food Company,Mars (chocolate bar),Colonel Sanders,TripAdvisor,Tim Hortons,McDonald's,Whopper,Blush,Reckitt Benckiser,Coca-Cola formula,Cola,Sonic Drive-In,Convenience store,Panda Express,Dunkin' Donuts,7 Up,Tootsie Roll,Fast food,Krispy Kreme,Waffle House,IHOP,Mountain Dew,Cargill,Taco Bell,stores,food product brands,united kingdom,locations,marketing,company,cultivate,white,chain,early,operations,united,united states,brand,brands,companies by industry and year of establishment,establishments in the united states by year,,fast food,brands,juice,food and drink companies by year of establishment,soft drink,green,the coca-cola company
kmeans_augmented_c3_g3,3,food,Foodpanda,Starburst (confectionery),Cadbury,Krispy Kreme,Buc-ee's,New Coke,PepsiCo,Jell-O,Knott's Berry Farm,Darden Restaurants,A&W Restaurants,Soft drink,Last meal,Yum! Brands,Tootsie Roll,Crystal Pepsi,Ronald McDonald,Colonel Sanders,"Mars, Incorporated",TripAdvisor,H-E-B,Dr Pepper,Hooters,Wendy's,Restaurant Brands International,Baskin-Robbins,Betty Crocker,Aldi,Mondelez International,Frito-Lay,Braces,companies by industry and year of establishment,cultivate,locations,juice,fast food,stores,united kingdom,company,brands,,united,brands,early,chain,white,united states,the coca-cola company,operations,food and drink companies by year of establishment,brand,green,soft drink,establishments in the united states by year,food product brands,marketing
kmeans_augmented_c6_g5,6,food,Guava,Morchella,Shiso,Orange (fruit),Vanilla,Citrus,Fruit,Ajwain,Coriander,Onion,Tarragon,Sumac,Mung bean,Durian,Legume,Cranberry,Tea,Jackfruit,Cayenne pepper,Brazil nut,Green bean,Ipomoea aquatica,Passiflora edulis,Nutmeg,Brassica oleracea,Fiddlehead fern,Plum,Blackberry,Potato,Lingzhi mushroom,Earbuds,types of food,flowers,leaves,plants,seeds,version,cultivars,cooking,fruit,,,plant products,potato,genus,edible plants,preparation,,flora by continent,cultivation,dessert,plants and humans,cultivar,plant,flowering plant,tree
LDA_c1_g35,1,food,Broccoli,Cochineal,Tomato,Geoduck,Vanilla,Yolk,Gmail,Prawn,New Mexico chile,Anise,Squid,Kudzu,Geoduck,Boletus edulis,Sassafras,Quince,Oyster,Lettuce,Beluga (sturgeon),Cherry,Catfish,Coconut,Ficus,Chrysanthemum,Alphonso (mango),Benzaldehyde,Cod,Berry,Coconut,Blue Java banana,Mandarin orange,,plants,,,ethnobotany,grow,seeds,,leaves,cultivation,,plant,,flowering plant,fruit,species,family ,edible plants,,genus,flora by continent,specie,plants and humans,seed,types of food
kmeans_plain_c6_g16,6,food,Cassava,Flowering plant,Phyllanthus emblica,Oat,Spelt,Juniper,Flowering plant,Caper,Lemon,Argan oil,Wasabi,Cinnamon,Computer Science,Basil,Capsicum,Potato,Chicory,Darjeeling tea,Macadamia,Pecan,Brassicaceae,Grapefruit,Illicium verum,Orchidaceae,Phaseolus vulgaris,Salvia officinalis,Bhut jolokia,Crataegus,Liquorice,Lettuce,Brassica oleracea,flowering plant,types of food,edible plants,leaves,fruit,cultivation,plants,flora by continent,cultivar,cooking,seeds,flowers,,tree,,plants and humans,plant products,potato,plant,preparation,cultivars,genus,dessert,,version
LDA_c1_g22,1,food,Green bean,Crataegus,Parsnip,Strawberry,Rhubarb,Walnut,Kale,Papaya,Anthocyanin,Hemp,Computer Science,Scallop,Pitaya,Silkie,Cherry blossom,Achillea millefolium,Japanese spider crab,Acorn,Arctic char,Yam (vegetable),Mandarin orange,Sugar-apple,Benzaldehyde,Amaranth grain,Pomegranate,Blueberry,Açaí palm,Citrus,Cymbopogon,Key lime,Grapefruit,species,seed,plants,family ,types of food,,flowering plant,seeds,,plants and humans,fruit,cultivation,,specie,grow,ethnobotany,,genus,flora by continent,plant,,,leaves,,edible plants
kmeans_augmented_c0_g26,0,food,Gum arabic,Sunflower oil,Gallon,Kombucha,Hemp oil,Monosodium glutamate,Decaffeination,Inedia,Amylase,Lactose intolerance,Methyl salicylate,Dry ice,Vinegar,Fermentation,Potassium nitrate,Chlorella,Aspartame,Earbuds,Shellac,Cultured meat,Sugar substitute,Nutrient,Vitamin C,Titanium dioxide,Energy drink,Genetically modified food controversies,Lactic acid,Dietary supplement,Capsaicin,Paleolithic diet,Sea salt,food additives,beverage,effects,processing,start,nutrition,acid,health,diet,health,carbohydrate,studies,,food politics,offer,organic compound,increase,food and drink,chemical formula,intake,,food,protein,canada,operate
kmeans_plain_c0_g34,0,food,Popcorn,Maple syrup,Food security,Vegetable oil,Coffee percolator,Oil,Sucralose,Glycine,Theophylline,Orange juice,Kombucha,Oil,Chlorella,Capsaicin,Fermentation,Benzyl alcohol,Spirulina (dietary supplement),Monosodium glutamate,Gluten-free diet,Margarine,Quinine,Palm oil,Sugar substitute,Genetically modified crops,Molasses,Almond milk,Food and Drug Administration,Glycemic index,Theobromine,Sucrose,,nutrition,studies,health,increase,,acid,diet,intake,protein,offer,beverage,food and drink,health,processing,canada,carbohydrate,chemical formula,organic compound,operate,start,,food additives,effects,food,food politics
kmeans_augmented_c3_g13,3,food,Moxie,Wendy's,The Coca-Cola Company,Thums Up,Unilever,Whole Foods Market,Red Bull,Jell-O,White Castle (restaurant),Frappuccino,Ben & Jerry's,Smarties,Ovaltine,Nestlé,Chiquita Brands International,M&M's,Fast food restaurant,Domino's Pizza,7-Eleven,The Great Atlantic & Pacific Tea Company,Knott's Berry Farm,Olive Garden,Heart Attack Grill,Gummy bear,Aldi,New Coke,Corn flakes,Dr Pepper,Earbuds,Girl Scout Cookies,In-N-Out Burger,brands,juice,united,establishments in the united states by year,united kingdom,operations,,food product brands,stores,soft drink,brands,locations,companies by industry and year of establishment,brand,cultivate,early,fast food,white,green,united states,the coca-cola company,company,marketing,chain,food and drink companies by year of establishment
kmeans_augmented_c4_g19,4,food,Sauvignon blanc,Lambic,Mulled wine,Cider,Irish coffee,Lemonade,Wassail,Ceres (mythology),Vodka,Cosmopolitan (cocktail),B-52 (cocktail),Budweiser,Jim Beam,Absinthe,Angostura bitters,Alcoholic drink,Pisco sour,Cabernet Sauvignon,Riesling,Shot glass,Bartending terminology,Pub,Drink,Brandy,Sake,Gmail,Fireball Cinnamon Whisky,Rioja (wine),Pulque,Gin,Bordeaux wine,wines,,episode,,beers,cocktail,wine,grapes,wine,describe,alcohol,alcoholic drinks,alcoholic beverage,take,produced,,,alcoholic drinks by country,alcohol,new york,bottle,fermented drinks,place,beer,brewery
LDA_c2_g10,2,food,Doughnut,Bangers and mash,Fish and chips,Hummus,Yuzu,Waffle,Ramen,Gratin,Squid as food,Smoking (cooking),Polish cuisine,Porridge,Oven,Hot dog,Dim sum,Cast-iron cookware,Scrapple,Capsicum,Arepa,Jalapeño,Delicatessen,Earbuds,Dill,Breakfast,Grits,Mozzarella,Chinese cuisine,Meringue,Izakaya,Ice cream,Portuguese cuisine,food and drink by country,,preparation,cuisine by continent,cheese,bread,cuisine by country,culture by country,dish,meat,rice,served,,ingredients,pork,food,beef,serve,dishes,call,cooked,cuisine,,,cuisine
kmeans_augmented_c0_g12,0,food,Refrigeration,Vinegar,Hand washing,Genetic engineering,Peanut butter,Mineral (nutrient),Ketogenic diet,Food preservation,Theophylline,Yakult,Acetaldehyde,Environmental impact of meat production,Vitamin E,Veganism,Glucose,Honey,Junk food,Malic acid,Dairy,Foodborne illness,Xylitol,Coconut oil,Gallon,Organic farming,Soybean,Cocoa bean,Lactose intolerance,Soy milk,FODMAP,Hairstyle,Methyl salicylate,health,acid,operate,increase,organic compound,carbohydrate,chemical formula,food,,food politics,effects,intake,beverage,diet,nutrition,processing,food additives,canada,,health,food and drink,protein,offer,start,studies
LDA_c6_g35,6,food,Guinea pig,Ethyl acetate,Merlot,Lycopene,Fruitarianism,Vitamin C,Quorn,Genetically modified food,Kala namak,Sugar,Golden rice,Mathematical Statistics,Soy milk,Sea salt,Saccharomyces cerevisiae,Decaffeination,Argan oil,Citric acid,Sourdough,Taste,Tannin,Hazard analysis and critical control points,Genetically modified food controversies,Vegetable oil,Infant formula,Seafood,Goat,Mineral (nutrient),Lutein,Pasteurization,Macrobiotic diet,,health,food,carbohydrate,high,water,wine,grapes,,nutrition,vineyards,food and drink,protein,proteins,levels,organic compound,diet,effects,branches of biology,,produce,food politics,increased,studies,use
kmeans_augmented_c1_g32,1,food,Brioche,Hardtack,Baozi,Potato chip,Fudge,Confectionery,Kimchi,Easter egg,California roll,Deep frying,Domestic pig,Taco,Turducken,Blush,French toast,Russian cuisine,Apple pie,Dog meat,Lard,Stir frying,Eggs Benedict,Mediterranean cuisine,Bento,Pickled cucumber,Arab cuisine,Spaghetti,Carbonara,Beef bourguignon,Kebab,Mince pie,Bacon,cheese,,cuisine,pork,sugar,meat,food and drink by country,culture by country,occur,cooked,served,,bread,abalone,dish,range,traditional,preparation,sea,salmon,beef,cuisine by country,cuisine by region,dishes,cuisine
kmeans_augmented_c1_g42,1,food,Bagel,Baked Alaska,Bain-marie,Soul food,Tea (meal),Takeru Kobayashi,Fried chicken,Chinese cuisine,Charcuterie,Delicatessen,Marmite,Arepa,Israeli cuisine,Izakaya,Glutinous rice,Ketchup,Bangers and mash,Graham cracker,Turducken,Braces,Pancake,Pickled cucumber,Chorizo,Apple pie,Pizza,Cornmeal,Ethiopian cuisine,Papadum,Foie gras,Cheddar cheese,Amuse-bouche,dish,beef,sea,culture by country,food and drink by country,cuisine by country,abalone,traditional,,occur,served,meat,cuisine,preparation,cuisine,cuisine by region,sugar,cooked,pork,dishes,,range,salmon,cheese,bread
kmeans_plain_c2_g11,2,food,Aarón Sanchez,Cafeteria,Home economics,Ramsay's Kitchen Nightmares,Paula Deen,Mary Berry,Christina Tosi,Sideways,Kitchen Nightmares,Archie Bunker's Place,Gentlemen's club,Jamie Oliver,Archie Bunker's Place,MasterChef Australia,Rachael Ray,The Fat Duck,Black Dahlia,Aarón Sanchez,Chez Panisse,John Torode,Thomas Keller,Ina Garten,Coffeehouse,Chez Panisse,Chef,Kitchen Nightmares,Party,Lidia Bastianich,Keith Floyd,Gordon Ramsay,,victims,20th-century births,years,note,,celebrity chef,german,new york city,people,opened,food network,street,london,california,work,,kitchen,,,make,births by decade,greek,chef,restaurant,award
LDA_c2_g8,2,food,Mustard (condiment),Tapas,Marzipan,Jerky,Paratha,Marinara sauce,Spaghetti,Smoking (cooking),Squid as food,Doughnut,Nachos,Nutmeg,Meatloaf,Fried chicken,Casu marzu,Balut (food),Breakfast,Chateaubriand steak,Tabasco sauce,Salad,Manchego,Hairstyle,Annatto,Poached egg,Chayote,Cornmeal,Meringue,Caesar (cocktail),Pork roll,Graham cracker,Beef Stroganoff,cheese,dishes,bread,rice,preparation,cuisine,,serve,cuisine,cooked,food and drink by country,call,ingredients,dish,meat,cuisine by continent,food,culture by country,,served,pork,cuisine by country,,,beef
kmeans_augmented_c6_g14,6,food,Legume,Cabbage,Arrowroot,Avocado,Chicory,Guarana,Hazelnut,Bell pepper,Brassica,Cucumber,Ackee,Brassica oleracea,Phaseolus vulgaris,Drupe,Aegle marmelos,Berry,Helianthus annuus,Strawberry,Pecan,Peach,Sassafras,Shiitake,Bay leaf,Achillea millefolium,Darjeeling tea,Naruto,Ficus,Alphonso (mango),Habanero,Cherimoya,Almond,types of food,dessert,,plants,cultivation,seeds,version,genus,leaves,flowering plant,plant,potato,flora by continent,preparation,edible plants,tree,,cultivars,plants and humans,cultivar,fruit,,cooking,plant products,flowers
LDA_c1_g0,1,food,Persimmon,Limonene,Saffron,Legume,Algae,Raspberry,Blackcurrant,Hagfish,Butterfly pea flower tea,Phaseolus vulgaris,Anglerfish,Rabbit,Sugar-apple,Dromedary,Urtica dioica,Phytolacca americana,Chives,Haddock,Caper,Braces,Hemp,Geoduck,Abalone,Blueberry,Pear,Sea cucumber,Gum arabic,Capsaicin,Prawn,Fruit,Apricot,ethnobotany,,,specie,family ,plants,seeds,plants and humans,species,,flowering plant,edible plants,types of food,,,cultivation,fruit,,seed,genus,grow,flora by continent,,leaves,plant
kmeans_plain_c0_g28,0,food,Lactic acid,Dietary fiber,Vitamin C,World Food Programme,Macrobiotic diet,Genetically modified crops,Sunflower oil,Sea salt,Energy drink,Veganism,Halite,Cocoa bean,Vanillin,Galactose,Farmer,History of coffee,Sugar,Green tea,Yeast,Sodium chloride,Dietary supplement,Gelatin,George Washington Carver,Water supply,Plastic bag,Naruto,Food pyramid (nutrition),Acetic acid,Fruitarianism,Aspartame,Refrigerator,,health,canada,intake,carbohydrate,food politics,protein,,food,processing,offer,acid,start,effects,health,food additives,chemical formula,beverage,nutrition,studies,diet,increase,food and drink,organic compound,operate
LDA_c6_g4,6,food,Zinfandel,Veganism,Soft drink,Caffeine,Water,Curcumin,Food preservation,Saccharomyces cerevisiae,Animal slaughter,Grapefruit–drug interactions,Amarone,Fermentation,Hazard analysis and critical control points,Chlorella,Vitamin E,Halite,Inedia,Pectin,Magnesium,Riesling,Coconut water,Dietary supplement,Camel,Aspartic acid,FODMAP,Soylent (meal replacement),Paleolithic diet,Mannitol,Pinot gris,Naruto,Sugar substitute,water,branches of biology,,produce,grapes,studies,food and drink,nutrition,food politics,vineyards,wine,organic compound,,carbohydrate,,use,increased,food,protein,health,levels,high,effects,diet,proteins
kmeans_augmented_c3_g12,3,food,Super Size Me,Morrisons,Howard Johnson's,Sainsbury's,History of McDonald's,Hooters,Applebee's,Minute Maid Park,Urdu,Doritos,Hardee's,Coca-Cola Enterprises,Coca-Cola,Schweppes,Supermarket,Soft drink,Pizza Hut,Max Headroom (character),San Miguel Corporation,Compass Group,Subway (restaurant),Panera Bread,Cadbury,Betty Crocker,Albertsons,Kool-Aid,Hershey Creamery Company,Wegmans,Last meal,Amul,Beyond Meat,chain,united states,brands,green,companies by industry and year of establishment,early,united,white,cultivate,,brands,marketing,food product brands,juice,soft drink,stores,operations,locations,the coca-cola company,establishments in the united states by year,fast food,united kingdom,food and drink companies by year of establishment,company,brand
kmeans_augmented_c5_g4,5,food,Atlantic salmon,Scallop,Rabbit,Seafood,Sashimi,Sea cucumber,Fish,Ambergris,Rabbit,Cicada,Atlantic cod,Ambergris,Mathematical Statistics,Bushmeat,Rainbow trout,Abalone,Herring,Tuna,Shrimp,Camel,Conch,Japanese spider crab,Algae,Geoduck,Crab,Northern pike,Tetraodontidae,Catfish,Salmon,Anglerfish,Common pheasant,fishing,cake,fisheries,fish,,females,,,atlantic ocean,fishing industry,vegetable,soup,,fishing,sea,fry,salt,species,animal-based seafood,primary industries,mollusc,crustacean,waters,,seafood
